feature,shap_value,absolute_shap_value
Feature_254,-7.678224973460601e-05,7.678224973460601e-05
Feature_517,-7.661461791940383e-05,7.661461791940383e-05
Feature_572,-7.633068255927356e-05,7.633068255927356e-05
Feature_234,7.532337457263338e-05,7.532337457263338e-05
Feature_999,7.439505486217968e-05,7.439505486217968e-05
Feature_407,7.39715165236987e-05,7.39715165236987e-05
Feature_763,-7.381594899925403e-05,7.381594899925403e-05
Feature_283,7.35163151693996e-05,7.35163151693996e-05
Feature_635,-7.184640356626915e-05,7.184640356626915e-05
Feature_716,7.18299684399426e-05,7.18299684399426e-05
Feature_71,-7.090682440320961e-05,7.090682440320961e-05
Feature_993,7.079478733658106e-05,7.079478733658106e-05
Feature_333,-7.050469167552365e-05,7.050469167552365e-05
Feature_25,7.017723687567923e-05,7.017723687567923e-05
Feature_15,6.969086741719366e-05,6.969086741719366e-05
Feature_377,-6.957208633593836e-05,6.957208633593836e-05
Feature_433,6.933673987532529e-05,6.933673987532529e-05
Feature_403,6.927522976184264e-05,6.927522976184264e-05
Feature_502,-6.919444393133745e-05,6.919444393133745e-05
Feature_494,6.851615199138906e-05,6.851615199138906e-05
Feature_875,-6.832262067746342e-05,6.832262067746342e-05
Feature_489,-6.820681104045434e-05,6.820681104045434e-05
Feature_546,-6.800198134442326e-05,6.800198134442326e-05
Feature_812,6.763889035937609e-05,6.763889035937609e-05
Feature_32,-6.758001687785508e-05,6.758001687785508e-05
Feature_1023,6.70395456472761e-05,6.70395456472761e-05
Feature_395,-6.69410749560484e-05,6.69410749560484e-05
Feature_615,6.68300288498358e-05,6.68300288498358e-05
Feature_923,-6.672212462376593e-05,6.672212462376593e-05
Feature_907,6.62185361079537e-05,6.62185361079537e-05
Feature_522,6.612207669149938e-05,6.612207669149938e-05
Feature_684,6.539550460729515e-05,6.539550460729515e-05
Feature_420,6.515344326544436e-05,6.515344326544436e-05
Feature_630,6.473375115092494e-05,6.473375115092494e-05
Feature_809,6.440344069233106e-05,6.440344069233106e-05
Feature_643,6.439703999603807e-05,6.439703999603807e-05
Feature_946,-6.362960228216252e-05,6.362960228216252e-05
Feature_770,-6.354143892622232e-05,6.354143892622232e-05
Feature_217,6.259437181309835e-05,6.259437181309835e-05
Feature_777,6.244961783295366e-05,6.244961783295366e-05
Feature_316,6.242857432880555e-05,6.242857432880555e-05
Feature_228,-6.226653784779046e-05,6.226653784779046e-05
Feature_243,6.18253779589395e-05,6.18253779589395e-05
Feature_826,-6.179718084240449e-05,6.179718084240449e-05
Feature_480,-6.075032951230241e-05,6.075032951230241e-05
Feature_1002,6.056173053366365e-05,6.056173053366365e-05
Feature_906,-6.026371147527243e-05,6.026371147527243e-05
Feature_42,6.026199337611615e-05,6.026199337611615e-05
Feature_172,6.024787384376396e-05,6.024787384376396e-05
Feature_738,6.0231579636820244e-05,6.0231579636820244e-05
Feature_661,5.928836006205529e-05,5.928836006205529e-05
Feature_509,-5.89675199080375e-05,5.89675199080375e-05
Feature_992,5.8480160878389145e-05,5.8480160878389145e-05
Feature_688,-5.777284938062621e-05,5.777284938062621e-05
Feature_612,5.764462293882389e-05,5.764462293882389e-05
Feature_823,-5.729100732423831e-05,5.729100732423831e-05
Feature_711,5.674326887856296e-05,5.674326887856296e-05
Feature_1006,5.620558042664925e-05,5.620558042664925e-05
Feature_628,-5.596094888460357e-05,5.596094888460357e-05
Feature_130,5.5894941110636866e-05,5.5894941110636866e-05
Feature_171,5.581938398790953e-05,5.581938398790953e-05
Feature_256,-5.4749137648286704e-05,5.4749137648286704e-05
Feature_368,-5.470907891549359e-05,5.470907891549359e-05
Feature_590,5.445590908493614e-05,5.445590908493614e-05
Feature_584,5.429641359569359e-05,5.429641359569359e-05
Feature_358,5.3793921824762944e-05,5.3793921824762944e-05
Feature_898,-5.358947222703137e-05,5.358947222703137e-05
Feature_872,5.334676124903126e-05,5.334676124903126e-05
Feature_752,5.3216936830722264e-05,5.3216936830722264e-05
Feature_968,-5.293060134135885e-05,5.293060134135885e-05
Feature_780,-5.292411588015966e-05,5.292411588015966e-05
Feature_903,5.2922117118896496e-05,5.2922117118896496e-05
Feature_523,-5.150511365854982e-05,5.150511365854982e-05
Feature_761,5.1268276561131646e-05,5.1268276561131646e-05
Feature_435,5.1268180681063316e-05,5.1268180681063316e-05
Feature_911,-5.0787367717930466e-05,5.0787367717930466e-05
Feature_951,5.060974989419264e-05,5.060974989419264e-05
Feature_418,-5.059126663581992e-05,5.059126663581992e-05
Feature_622,5.047444479259866e-05,5.047444479259866e-05
Feature_727,-4.989729332407933e-05,4.989729332407933e-05
Feature_73,4.913540141387784e-05,4.913540141387784e-05
Feature_990,-4.86780437768175e-05,4.86780437768175e-05
Feature_417,-4.8633557523771744e-05,4.8633557523771744e-05
Feature_162,4.766666881550918e-05,4.766666881550918e-05
Feature_935,4.755158835905604e-05,4.755158835905604e-05
Feature_933,-4.753974490085966e-05,4.753974490085966e-05
Feature_922,4.743969147966709e-05,4.743969147966709e-05
Feature_203,-4.725740640424192e-05,4.725740640424192e-05
Feature_1014,-4.685647865699138e-05,4.685647865699138e-05
Feature_104,-4.625814190376332e-05,4.625814190376332e-05
Feature_431,4.4882416895006826e-05,4.4882416895006826e-05
Feature_536,-4.4693563713735786e-05,4.4693563713735786e-05
Feature_627,4.4647489066846904e-05,4.4647489066846904e-05
Feature_548,-4.4611678184196535e-05,4.4611678184196535e-05
Feature_320,-4.389448933579843e-05,4.389448933579843e-05
Feature_619,-4.35052921238821e-05,4.35052921238821e-05
Feature_400,-4.345238282439823e-05,4.345238282439823e-05
Feature_490,4.211552287415543e-05,4.211552287415543e-05
Feature_677,4.1964494365061e-05,4.1964494365061e-05
Feature_82,4.1446000459473e-05,4.1446000459473e-05
Feature_944,-4.109006809812854e-05,4.109006809812854e-05
Feature_633,-4.1000001365318896e-05,4.1000001365318896e-05
Feature_768,4.0508262972025475e-05,4.0508262972025475e-05
Feature_680,-4.047468812345301e-05,4.047468812345301e-05
Feature_859,4.004784243988979e-05,4.004784243988979e-05
Feature_12,3.974206666498503e-05,3.974206666498503e-05
Feature_445,3.9505037034359705e-05,3.9505037034359705e-05
Feature_204,3.934070074592455e-05,3.934070074592455e-05
Feature_503,3.907405028797939e-05,3.907405028797939e-05
Feature_585,3.888700073730433e-05,3.888700073730433e-05
Feature_806,3.863492369418964e-05,3.863492369418964e-05
Feature_939,-3.861045006487984e-05,3.861045006487984e-05
Feature_659,3.846891671855701e-05,3.846891671855701e-05
Feature_114,-3.838257270217582e-05,3.838257270217582e-05
Feature_1012,3.8159173309395554e-05,3.8159173309395554e-05
Feature_821,3.7783247244078666e-05,3.7783247244078666e-05
Feature_53,3.757077000045683e-05,3.757077000045683e-05
Feature_479,-3.7485827851924115e-05,3.7485827851924115e-05
Feature_767,3.7428151299536696e-05,3.7428151299536696e-05
Feature_986,-3.692760228886982e-05,3.692760228886982e-05
Feature_669,3.647092184110079e-05,3.647092184110079e-05
Feature_257,3.6259686158928165e-05,3.6259686158928165e-05
Feature_282,3.6256297689760686e-05,3.6256297689760686e-05
Feature_825,3.6236773885320874e-05,3.6236773885320874e-05
Feature_539,-3.5790344554698095e-05,3.5790344554698095e-05
Feature_807,3.539297776228523e-05,3.539297776228523e-05
Feature_299,3.5341713396519483e-05,3.5341713396519483e-05
Feature_941,-3.519710808177479e-05,3.519710808177479e-05
Feature_249,3.516419944276095e-05,3.516419944276095e-05
Feature_650,3.4556953696665e-05,3.4556953696665e-05
Feature_308,-3.3570761838745964e-05,3.3570761838745964e-05
Feature_745,-3.332320535093913e-05,3.332320535093913e-05
Feature_794,-3.323545097373426e-05,3.323545097373426e-05
Feature_265,-3.32043644903024e-05,3.32043644903024e-05
Feature_815,-3.3110670983660384e-05,3.3110670983660384e-05
Feature_293,3.284867573711381e-05,3.284867573711381e-05
Feature_637,-3.2591303970548324e-05,3.2591303970548324e-05
Feature_466,-3.211998719052644e-05,3.211998719052644e-05
Feature_27,3.161958703458367e-05,3.161958703458367e-05
Feature_389,-3.156084712827578e-05,3.156084712827578e-05
Feature_998,-3.035929978977947e-05,3.035929978977947e-05
Feature_270,-3.0342934405780397e-05,3.0342934405780397e-05
Feature_1021,2.913052993335441e-05,2.913052993335441e-05
Feature_281,-2.9106482529641652e-05,2.9106482529641652e-05
Feature_150,-2.909670222834393e-05,2.909670222834393e-05
Feature_374,2.8686194464171423e-05,2.8686194464171423e-05
Feature_1024,-2.8228522787685505e-05,2.8228522787685505e-05
Feature_987,-2.8148148267064244e-05,2.8148148267064244e-05
Feature_92,-2.794445914332755e-05,2.794445914332755e-05
Feature_909,2.7851121467392657e-05,2.7851121467392657e-05
Feature_498,2.7442681312095373e-05,2.7442681312095373e-05
Feature_303,2.7156087571711397e-05,2.7156087571711397e-05
Feature_971,2.6808049142346135e-05,2.6808049142346135e-05
Feature_178,2.6580689154798166e-05,2.6580689154798166e-05
Feature_394,-2.6552080048531933e-05,2.6552080048531933e-05
Feature_238,-2.6224204139566608e-05,2.6224204139566608e-05
Feature_271,2.6052678176711197e-05,2.6052678176711197e-05
Feature_796,2.601047362986719e-05,2.601047362986719e-05
Feature_55,-2.5594886355975177e-05,2.5594886355975177e-05
Feature_253,-2.5390747873643703e-05,2.5390747873643703e-05
Feature_967,-2.515695435931775e-05,2.515695435931775e-05
Feature_774,2.5051588127098513e-05,2.5051588127098513e-05
Feature_76,-2.495360391549184e-05,2.495360391549184e-05
Feature_301,-2.4809565948089583e-05,2.4809565948089583e-05
Feature_575,2.444444500724785e-05,2.444444500724785e-05
Feature_223,2.4217016422198866e-05,2.4217016422198866e-05
Feature_352,-2.357936655243975e-05,2.357936655243975e-05
Feature_1005,-2.322751286556013e-05,2.322751286556013e-05
Feature_190,2.2827502621112218e-05,2.2827502621112218e-05
Feature_13,-2.2723103747921413e-05,2.2723103747921413e-05
Feature_119,2.2685928429382328e-05,2.2685928429382328e-05
Feature_10,2.2461640455730957e-05,2.2461640455730957e-05
Feature_814,2.226124663138762e-05,2.226124663138762e-05
Feature_151,2.2092814579082187e-05,2.2092814579082187e-05
Feature_1015,2.2066439069021726e-05,2.2066439069021726e-05
Feature_212,2.1539116496569476e-05,2.1539116496569476e-05
Feature_579,2.1391808811870305e-05,2.1391808811870305e-05
Feature_511,-2.0717371151022234e-05,2.0717371151022234e-05
Feature_391,2.0481483588810078e-05,2.0481483588810078e-05
Feature_124,-1.9838907646771987e-05,1.9838907646771987e-05
Feature_919,1.969495225011997e-05,1.969495225011997e-05
Feature_912,-1.960445057193283e-05,1.960445057193283e-05
Feature_757,-1.9558223502826877e-05,1.9558223502826877e-05
Feature_893,-1.952777758560842e-05,1.952777758560842e-05
Feature_1004,1.9518729382070887e-05,1.9518729382070887e-05
Feature_349,-1.931885358317231e-05,1.931885358317231e-05
Feature_952,1.9288600669824517e-05,1.9288600669824517e-05
Feature_95,1.9145077835673874e-05,1.9145077835673874e-05
Feature_638,1.847688647103496e-05,1.847688647103496e-05
Feature_108,-1.805335166864097e-05,1.805335166864097e-05
Feature_989,-1.801936012739702e-05,1.801936012739702e-05
Feature_665,-1.767937041222467e-05,1.767937041222467e-05
Feature_1007,1.7662700229266194e-05,1.7662700229266194e-05
Feature_921,1.7535715451231226e-05,1.7535715451231226e-05
Feature_7,-1.7416668124496938e-05,1.7416668124496938e-05
Feature_938,1.700926724879537e-05,1.700926724879537e-05
Feature_28,1.684580547589576e-05,1.684580547589576e-05
Feature_413,1.658207553646207e-05,1.658207553646207e-05
Feature_878,1.6395503480453043e-05,1.6395503480453043e-05
Feature_510,1.618518943359959e-05,1.618518943359959e-05
Feature_419,-1.5905517452665664e-05,1.5905517452665664e-05
Feature_214,-1.5844917088543296e-05,1.5844917088543296e-05
Feature_383,-1.5451059443876147e-05,1.5451059443876147e-05
Feature_70,-1.5149911359912948e-05,1.5149911359912948e-05
Feature_833,1.4936234656488523e-05,1.4936234656488523e-05
Feature_264,1.4853659167783918e-05,1.4853659167783918e-05
Feature_266,-1.4347461913075677e-05,1.4347461913075677e-05
Feature_840,-1.4232552466637571e-05,1.4232552466637571e-05
Feature_412,1.4189154135237914e-05,1.4189154135237914e-05
Feature_309,-1.4111362070252653e-05,1.4111362070252653e-05
Feature_77,1.401967372657964e-05,1.401967372657964e-05
Feature_245,1.3493223775071784e-05,1.3493223775071784e-05
Feature_913,-1.3443332159113197e-05,1.3443332159113197e-05
Feature_156,1.3270022313918162e-05,1.3270022313918162e-05
Feature_472,-1.3076741597615182e-05,1.3076741597615182e-05
Feature_117,-1.3012396018439175e-05,1.3012396018439175e-05
Feature_67,1.2674324243562297e-05,1.2674324243562297e-05
Feature_181,1.2360450855339877e-05,1.2360450855339877e-05
Feature_17,-1.206916165756411e-05,1.206916165756411e-05
Feature_411,-1.1988095939159394e-05,1.1988095939159394e-05
Feature_1019,-1.1413580250518861e-05,1.1413580250518861e-05
Feature_458,-1.1257994347033672e-05,1.1257994347033672e-05
Feature_788,-1.0898549808189273e-05,1.0898549808189273e-05
Feature_57,1.0829183183886926e-05,1.0829183183886926e-05
Feature_139,1.0546413655561082e-05,1.0546413655561082e-05
Feature_670,-1.0530861763982103e-05,1.0530861763982103e-05
Feature_261,-1.0509259736863896e-05,1.0509259736863896e-05
Feature_160,1.047193909471389e-05,1.047193909471389e-05
Feature_879,-1.0244193676953727e-05,1.0244193676953727e-05
Feature_384,1.0054233944174485e-05,1.0054233944174485e-05
Feature_319,-9.621480014629924e-06,9.621480014629924e-06
Feature_537,9.5850975412759e-06,9.5850975412759e-06
Feature_428,-9.276454202336026e-06,9.276454202336026e-06
Feature_436,9.164683037852228e-06,9.164683037852228e-06
Feature_527,8.8395305033373e-06,8.8395305033373e-06
Feature_397,8.764456151766353e-06,8.764456151766353e-06
Feature_89,-8.255385255324654e-06,8.255385255324654e-06
Feature_544,8.144401308527449e-06,8.144401308527449e-06
Feature_450,-7.853552015149034e-06,7.853552015149034e-06
Feature_174,-7.845015261409571e-06,7.845015261409571e-06
Feature_207,-7.765777754684677e-06,7.765777754684677e-06
Feature_658,7.619047537446022e-06,7.619047537446022e-06
Feature_173,7.506650144932792e-06,7.506650144932792e-06
Feature_443,-7.402304308925523e-06,7.402304308925523e-06
Feature_749,-7.373536836894346e-06,7.373536836894346e-06
Feature_858,-7.04762071109144e-06,7.04762071109144e-06
Feature_399,7.036833048914559e-06,7.036833048914559e-06
Feature_229,-6.257177965949268e-06,6.257177965949268e-06
Feature_890,5.800264780191356e-06,5.800264780191356e-06
Feature_332,-5.602795718004927e-06,5.602795718004927e-06
Feature_871,-5.317460436344845e-06,5.317460436344845e-06
Feature_783,5.212060959820519e-06,5.212060959820519e-06
Feature_958,5.187389042475843e-06,5.187389042475843e-06
Feature_373,-4.968253924744204e-06,4.968253924744204e-06
Feature_857,4.8716182459429544e-06,4.8716182459429544e-06
Feature_860,-4.691799422289477e-06,4.691799422289477e-06
Feature_385,4.473556209632079e-06,4.473556209632079e-06
Feature_881,4.039867119445261e-06,4.039867119445261e-06
Feature_506,3.849206977974973e-06,3.849206977974973e-06
Feature_683,3.7830692326679126e-06,3.7830692326679126e-06
Feature_852,3.679995752463583e-06,3.679995752463583e-06
Feature_848,-3.0191801488399507e-06,3.0191801488399507e-06
Feature_614,-2.7744713588617742e-06,2.7744713588617742e-06
Feature_830,-2.639798832433371e-06,2.639798832433371e-06
Feature_577,2.6206513211946004e-06,2.6206513211946004e-06
Feature_258,2.4813659638311947e-06,2.4813659638311947e-06
Feature_720,-2.195767119701486e-06,2.195767119701486e-06
Feature_610,2.0395569345055264e-06,2.0395569345055264e-06
Feature_442,-2.0067313153049327e-06,2.0067313153049327e-06
Feature_348,-1.9723152536244017e-06,1.9723152536244017e-06
Feature_819,-1.805555511964485e-06,1.805555511964485e-06
Feature_335,1.6666667943354696e-06,1.6666667943354696e-06
Feature_409,1.5694445119152078e-06,1.5694445119152078e-06
Feature_244,-1.1772484413086205e-06,1.1772484413086205e-06
Feature_381,9.854213794824317e-07,9.854213794824317e-07
Feature_560,8.697088924236596e-07,8.697088924236596e-07
Feature_598,6.211821619217517e-07,6.211821619217517e-07
Feature_978,-5.674604017258389e-07,5.674604017258389e-07
Feature_97,-5.065507502877153e-07,5.065507502877153e-07
Feature_170,3.699302942550275e-07,3.699302942550275e-07
Feature_31,0.0,0.0
Feature_983,0.0,0.0
Feature_980,0.0,0.0
Feature_1,0.0,0.0
Feature_3,0.0,0.0
Feature_687,0.0,0.0
Feature_98,0.0,0.0
Feature_99,0.0,0.0
Feature_664,0.0,0.0
Feature_666,0.0,0.0
Feature_29,0.0,0.0
Feature_396,0.0,0.0
Feature_398,0.0,0.0
Feature_401,0.0,0.0
Feature_18,0.0,0.0
Feature_1017,0.0,0.0
Feature_1022,0.0,0.0
Feature_116,0.0,0.0
Feature_121,0.0,0.0
Feature_23,0.0,0.0
Feature_1008,0.0,0.0
Feature_583,0.0,0.0
Feature_591,0.0,0.0
Feature_197,0.0,0.0
Feature_199,0.0,0.0
Feature_200,0.0,0.0
Feature_392,0.0,0.0
Feature_206,0.0,0.0
Feature_779,0.0,0.0
Feature_553,0.0,0.0
Feature_554,0.0,0.0
Feature_555,0.0,0.0
Feature_69,0.0,0.0
Feature_287,0.0,0.0
Feature_288,0.0,0.0
Feature_291,0.0,0.0
Feature_292,0.0,0.0
Feature_294,0.0,0.0
Feature_300,0.0,0.0
Feature_49,0.0,0.0
Feature_56,0.0,0.0
Feature_58,0.0,0.0
Feature_62,0.0,0.0
Feature_771,0.0,0.0
Feature_776,0.0,0.0
Feature_573,0.0,0.0
Feature_561,0.0,0.0
Feature_564,0.0,0.0
Feature_567,0.0,0.0
Feature_570,0.0,0.0
Feature_784,0.0,0.0
Feature_789,0.0,0.0
Feature_543,0.0,0.0
Feature_545,0.0,0.0
Feature_304,0.0,0.0
Feature_307,0.0,0.0
Feature_313,0.0,0.0
Feature_526,0.0,0.0
Feature_530,0.0,0.0
Feature_533,0.0,0.0
Feature_534,0.0,0.0
Feature_535,0.0,0.0
Feature_540,0.0,0.0
Feature_542,0.0,0.0
Feature_818,0.0,0.0
Feature_822,0.0,0.0
Feature_824,0.0,0.0
Feature_835,0.0,0.0
Feature_618,0.0,0.0
Feature_620,0.0,0.0
Feature_621,0.0,0.0
Feature_599,0.0,0.0
Feature_602,0.0,0.0
Feature_604,0.0,0.0
Feature_605,0.0,0.0
Feature_747,0.0,0.0
Feature_753,0.0,0.0
Feature_756,0.0,0.0
Feature_762,0.0,0.0
Feature_68,0.0,0.0
Feature_183,0.0,0.0
Feature_184,0.0,0.0
Feature_188,0.0,0.0
Feature_194,0.0,0.0
Feature_195,0.0,0.0
Feature_196,0.0,0.0
Feature_841,0.0,0.0
Feature_505,0.0,0.0
Feature_507,0.0,0.0
Feature_514,0.0,0.0
Feature_205,0.0,0.0
Feature_518,0.0,0.0
Feature_519,0.0,0.0
Feature_849,0.0,0.0
Feature_520,0.0,0.0
Feature_855,0.0,0.0
Feature_862,0.0,0.0
Feature_863,0.0,0.0
Feature_850,0.0,0.0
Feature_33,0.0,0.0
Feature_36,0.0,0.0
Feature_39,0.0,0.0
Feature_164,0.0,0.0
Feature_177,0.0,0.0
Feature_41,0.0,0.0
Feature_44,0.0,0.0
Feature_322,0.0,0.0
Feature_324,0.0,0.0
Feature_331,0.0,0.0
Feature_337,0.0,0.0
Feature_338,0.0,0.0
Feature_496,0.0,0.0
Feature_497,0.0,0.0
Feature_500,0.0,0.0
Feature_106,0.0,0.0
Feature_107,0.0,0.0
Feature_110,0.0,0.0
Feature_280,0.0,0.0
Feature_723,0.0,0.0
Feature_728,0.0,0.0
Feature_734,0.0,0.0
Feature_735,0.0,0.0
Feature_736,0.0,0.0
Feature_218,0.0,0.0
Feature_613,0.0,0.0
Feature_616,0.0,0.0
Feature_617,0.0,0.0
Feature_45,0.0,0.0
Feature_866,0.0,0.0
Feature_868,0.0,0.0
Feature_870,0.0,0.0
Feature_874,0.0,0.0
Feature_877,0.0,0.0
Feature_880,0.0,0.0
Feature_885,0.0,0.0
Feature_468,0.0,0.0
Feature_469,0.0,0.0
Feature_476,0.0,0.0
Feature_486,0.0,0.0
Feature_488,0.0,0.0
Feature_895,0.0,0.0
Feature_901,0.0,0.0
Feature_902,0.0,0.0
Feature_908,0.0,0.0
Feature_910,0.0,0.0
Feature_454,0.0,0.0
Feature_455,0.0,0.0
Feature_460,0.0,0.0
Feature_341,0.0,0.0
Feature_345,0.0,0.0
Feature_350,0.0,0.0
Feature_462,0.0,0.0
Feature_463,0.0,0.0
Feature_142,0.0,0.0
Feature_149,0.0,0.0
Feature_152,0.0,0.0
Feature_153,0.0,0.0
Feature_154,0.0,0.0
Feature_439,0.0,0.0
Feature_357,0.0,0.0
Feature_360,0.0,0.0
Feature_366,0.0,0.0
Feature_371,0.0,0.0
Feature_444,0.0,0.0
Feature_451,0.0,0.0
Feature_920,0.0,0.0
Feature_924,0.0,0.0
Feature_929,0.0,0.0
Feature_934,0.0,0.0
Feature_937,0.0,0.0
Feature_942,0.0,0.0
Feature_422,0.0,0.0
Feature_425,0.0,0.0
Feature_426,0.0,0.0
Feature_432,0.0,0.0
Feature_646,0.0,0.0
Feature_649,0.0,0.0
Feature_656,0.0,0.0
Feature_662,0.0,0.0
Feature_707,0.0,0.0
Feature_708,0.0,0.0
Feature_709,0.0,0.0
Feature_710,0.0,0.0
Feature_235,0.0,0.0
Feature_240,0.0,0.0
Feature_632,0.0,0.0
Feature_634,0.0,0.0
Feature_636,0.0,0.0
Feature_123,0.0,0.0
Feature_128,0.0,0.0
Feature_133,0.0,0.0
Feature_138,0.0,0.0
Feature_950,0.0,0.0
Feature_410,0.0,0.0
Feature_414,0.0,0.0
Feature_86,0.0,0.0
Feature_87,0.0,0.0
Feature_94,0.0,0.0
Feature_678,0.0,0.0
Feature_679,0.0,0.0
Feature_681,0.0,0.0
Feature_682,0.0,0.0
Feature_686,0.0,0.0
Feature_698,0.0,0.0
Feature_706,0.0,0.0
Feature_248,0.0,0.0
Feature_255,0.0,0.0
Feature_259,0.0,0.0
Feature_639,0.0,0.0
Feature_644,0.0,0.0
Feature_405,0.0,0.0
Feature_372,0.0,0.0
Feature_375,0.0,0.0
Feature_954,0.0,0.0
Feature_960,0.0,0.0
Feature_964,0.0,0.0
Feature_973,0.0,0.0
Feature_1000,0.0,0.0
Feature_1001,0.0,0.0
